attribute1 attribute2 attribute3 label
-6.254064793346654660e+00 4.186164451748894066e+00 5.183076656814189498e-01 5.000000000000000000e+00
-1.763829007777683699e+00 2.658984783125086349e+00 8.035978535993592686e+00 5.000000000000000000e+00
3.192944104727768018e+00 -2.214191658439554011e+00 1.958561956899895407e+01 5.000000000000000000e+00
2.990510035583567316e-01 4.332953750017449757e-01 1.645589514267955877e+01 5.000000000000000000e+00
2.571009172833103484e+00 1.842386071925510738e+00 1.116558182739537664e+00 5.000000000000000000e+00
4.790836326033708070e-02 4.354624323712149803e+00 1.770642263869920185e+01 5.000000000000000000e+00
-2.786142427767698493e+00 -6.484470385954146820e+00 2.317805145328744043e+00 5.000000000000000000e+00
-4.341224927879594908e+00 4.232306654188985107e+00 1.277292963495458444e+01 5.000000000000000000e+00
7.588435066912699867e+00 -3.040044432287289378e-01 1.297918182141577326e+01 5.000000000000000000e+00
5.491865291347540756e-01 2.917211628115865540e-01 6.904828881748024116e+00 5.000000000000000000e+00
-6.069838440538180002e-01 -3.552024158535209253e+00 1.995910093755624004e+00 5.000000000000000000e+00
4.750015143023142983e+00 -9.698061475103927354e-01 1.478779719717078045e+01 5.000000000000000000e+00
-1.306936184563457948e+00 2.959240367540269645e+00 7.396471709498309011e+00 5.000000000000000000e+00
-1.582465192367929596e+00 -8.277405075097091114e+00 8.881989569467201306e+00 5.000000000000000000e+00
5.660551249642846727e+00 -3.521813650127520123e+00 2.741750668159741444e+00 5.000000000000000000e+00
-3.514014164202172275e+00 4.195336015940060115e+00 7.420133527879702484e+00 5.000000000000000000e+00
-5.543076310483623370e-01 -1.138673003709743892e+00 6.176825289045861922e-01 5.000000000000000000e+00
-6.619394607057735858e-01 5.719563354899565688e+00 1.305556582138228805e+01 5.000000000000000000e+00
3.638532125337571088e+00 4.752573283164601037e+00 1.200372140115952568e+01 5.000000000000000000e+00
1.498783527638063884e+00 4.317653314378967488e-01 1.676447738323465231e+01 5.000000000000000000e+00
1.055370017072216449e+00 1.850571526782450960e+00 1.784191723753674097e+01 5.000000000000000000e+00
-2.157822919839477716e-01 -3.659283219411824994e+00 1.776731681144975994e+01 5.000000000000000000e+00
1.420231548040033820e+00 5.819317824968122999e+00 7.670469891639308813e+00 5.000000000000000000e+00
7.364721475889479674e-01 -3.777510145999447566e+00 1.159825169595252170e+01 5.000000000000000000e+00
1.732207202977978477e+00 3.088759212314238667e+00 1.240587548307302157e+01 5.000000000000000000e+00
-2.881104934095542802e+00 -1.754801407194001905e+00 1.032816290940241899e+01 5.000000000000000000e+00
-5.119564038754487179e-01 3.247866175530793154e+00 9.792813962910836167e+00 5.000000000000000000e+00
-4.232662936822029209e-01 5.683681186187107270e-01 1.633063431555456546e+01 5.000000000000000000e+00
2.877846932862930807e+00 -8.699235875822397546e-01 1.344897459073878743e+01 5.000000000000000000e+00
-2.162048343337185763e+00 2.975669619994021353e+00 7.614359085672901983e+00 5.000000000000000000e+00
4.482586416278108388e+00 1.883395863696982753e-01 1.681549123197457618e+01 5.000000000000000000e+00
-2.010363409114829025e+00 3.274910555904410714e+00 6.165830537799088518e-01 5.000000000000000000e+00
7.991444209040126978e+00 5.056884663773225652e-01 1.612468167286380805e+01 5.000000000000000000e+00
3.454998022805970681e+00 5.011185080489699573e+00 1.130457091568145778e+01 5.000000000000000000e+00
2.091307840449628586e+00 7.980018151261421000e-01 1.186777511334415536e+01 5.000000000000000000e+00
1.418787611585876851e+00 -4.207750516706060928e+00 6.468112945076784470e+00 5.000000000000000000e+00
5.235232858655490817e-01 4.759953256340572203e+00 1.560355731180498395e+01 5.000000000000000000e+00
4.248024916955375763e-01 6.685571791240028094e-01 1.140762047533448786e+01 5.000000000000000000e+00
3.481262684928702722e+00 1.100086677497757570e+00 8.355774673472541991e+00 5.000000000000000000e+00
-3.093636799478328925e+00 -3.003334874720473557e+00 1.918050059618721903e+01 5.000000000000000000e+00
8.392555693044790877e-01 2.301048041700774149e+00 1.208358119817308562e+01 5.000000000000000000e+00
-2.534239643345874704e+00 -5.012317247517777297e+00 2.731735087653370808e+00 5.000000000000000000e+00
9.965552274139199973e-01 -1.825659357240659642e+00 1.532366969663285516e+01 5.000000000000000000e+00
3.766931722866987187e+00 -4.270363665436798684e+00 1.123476974316779398e+01 5.000000000000000000e+00
2.600248383789439455e+00 1.125822892316678647e+00 1.808447309890536303e+01 5.000000000000000000e+00
3.331668032865942042e-01 1.531366014776840423e+00 1.203633011688669185e+01 5.000000000000000000e+00
7.165444988737920129e-01 -8.338209327058910825e-01 2.284298457755966627e+00 5.000000000000000000e+00
-1.815613389508302866e+00 8.692664842159285588e-01 1.305314174533684479e+01 5.000000000000000000e+00
-4.292834160064034066e+00 1.872341094950303653e+00 1.872934362831056632e+01 5.000000000000000000e+00
-2.333382476051319987e+00 1.830754557704710628e+00 1.373294688678617881e+01 5.000000000000000000e+00
-4.337683453596274497e+00 5.932111996478175442e+00 6.643687661989464033e+00 5.000000000000000000e+00
2.212428488137807125e+00 9.632171761622594364e-01 7.149568201081035745e-01 5.000000000000000000e+00
3.785198027412284283e+00 -2.648853181393440614e+00 1.336382649602161798e+01 5.000000000000000000e+00
-2.133954259667374842e+00 -2.557530998549726764e+00 1.495867840454537401e+01 5.000000000000000000e+00
-4.528349286765658732e+00 2.621918610807543626e+00 1.688902999489536327e+01 5.000000000000000000e+00
-3.294417461865501107e+00 1.257622303673024078e+00 5.097040102167797571e+00 5.000000000000000000e+00
2.817209114429378936e+00 2.669805442150539498e+00 1.958099594547523736e+01 5.000000000000000000e+00
-5.091009199150905440e-01 4.162716532021263127e+00 1.996739466713957256e+01 5.000000000000000000e+00
3.806957479764349728e+00 1.195400985649197390e+00 3.372880126701827130e+00 5.000000000000000000e+00
-1.522157332680051711e+00 -3.054401133298578319e+00 1.993180930284124486e+01 5.000000000000000000e+00
1.865098068121229247e+00 -2.526644969544296515e+00 1.019676418419415320e+01 5.000000000000000000e+00
-1.209919724625291071e+00 -1.601797870845318439e+00 5.003962898865362163e+00 5.000000000000000000e+00
-5.840979124190227800e+00 1.159507487637611689e+00 4.932985630200659166e-01 5.000000000000000000e+00
-5.053608315890263658e-02 -1.249620180350598631e+00 5.164834104139625737e+00 5.000000000000000000e+00
5.532578506645677852e-01 -1.002506764323165545e+00 1.054242941593005867e+01 5.000000000000000000e+00
-2.462746180185349409e+00 -3.886993581529283759e+00 1.448189683062256705e+01 5.000000000000000000e+00
1.239009183495481059e+00 1.042246451602282686e+00 6.708198425507349683e+00 5.000000000000000000e+00
2.459375004555982791e+00 2.521621545346182103e+00 4.354094033427360344e+00 5.000000000000000000e+00
-1.051284962796713351e+00 -9.765159342784406338e-01 7.345705593335985384e+00 5.000000000000000000e+00
-2.762685872603670711e-01 -2.347472553450288046e+00 1.490883669154625046e+01 5.000000000000000000e+00
3.546024378883939399e+00 8.995382384246617402e-01 1.088137440462778649e+01 5.000000000000000000e+00
-3.096343223318401172e+00 3.825985804165628501e+00 5.376503197866700390e+00 5.000000000000000000e+00
5.207322280439170115e+00 -1.963186886908256046e+00 1.659434580292573713e+01 5.000000000000000000e+00
-9.133990231756651923e+00 8.482858083236877178e-01 1.928889778844573399e+01 5.000000000000000000e+00
-3.792219151397953070e+00 2.451359824725372505e+00 2.143221174635758786e+00 5.000000000000000000e+00
6.488054142344164887e+00 -1.299921791373773061e+00 2.930477061805378813e+00 5.000000000000000000e+00
-4.908046100829343672e+00 -4.571309001214380885e+00 1.948082477901561660e+01 5.000000000000000000e+00
6.251409701249535544e+00 -1.992670141739052991e-01 1.259106477053156858e+01 5.000000000000000000e+00
-4.455002895777763428e+00 -5.045310908852566278e+00 4.022837699118775312e-01 5.000000000000000000e+00
5.712107539725202798e+00 4.051024861860438087e+00 6.529329953115712293e+00 5.000000000000000000e+00
-2.417396972398914823e+00 -8.682965967029370180e-01 8.950196614725424382e+00 5.000000000000000000e+00
-1.432209729244495300e+00 -2.285998858695678648e-01 1.840705239389022196e+00 5.000000000000000000e+00
1.803258550542207850e+00 -4.344159725355359214e+00 1.278175962018006651e+00 5.000000000000000000e+00
3.251520532569703303e-01 -2.524203356166160317e-01 1.343551582400453626e+01 5.000000000000000000e+00
-4.209277524251728408e+00 -6.830608560673198659e-02 6.920484454020680687e+00 5.000000000000000000e+00
-3.843193711948656582e-02 -4.748712616795764063e+00 1.612655026662587687e+01 5.000000000000000000e+00
-1.729896417895962213e-01 -3.794757472114982377e+00 1.429491841528963292e+01 5.000000000000000000e+00
-3.924787309308359173e+00 4.515033874777062195e+00 2.612600000675964207e+00 5.000000000000000000e+00
5.632315428186553952e-01 5.994447990320339592e-01 5.011035667976429409e+00 5.000000000000000000e+00
1.109522260969283192e+00 -8.133233009161402460e-01 9.428042698475913141e+00 5.000000000000000000e+00
1.870172136668719620e+00 1.357007658018744012e+00 1.923233686400900666e+01 5.000000000000000000e+00
8.807571724946281488e-01 1.273793717163417938e+00 1.420340766975114377e+01 5.000000000000000000e+00
1.146673667668274721e+00 2.583893271087203125e+00 6.550938926392328554e+00 5.000000000000000000e+00
-5.600798395762854875e-01 -1.350909532284480408e+00 1.543927139721257014e+01 5.000000000000000000e+00
-5.643529412545138513e+00 -4.101425867249417934e+00 1.771092657848052099e+01 5.000000000000000000e+00
-5.900615986970669802e-01 -1.018935907565797327e+00 1.714251967493785500e+01 5.000000000000000000e+00
4.239626525651113420e-01 -3.303769048732634772e+00 4.995491784921075151e+00 5.000000000000000000e+00
5.965402871434991594e-01 1.828759725384357715e+00 1.615616131571542624e+01 5.000000000000000000e+00
5.351139631460653412e+00 -4.605116456896521271e+00 1.556261723203379432e+01 5.000000000000000000e+00
-6.274682955382306915e+00 -4.833521769240958221e+00 1.855990979607227231e+01 5.000000000000000000e+00
1.476290813312366668e+00 1.745034910635544056e+00 7.151908059635041504e+00 5.000000000000000000e+00
2.262005063611542965e+00 1.815527223277606517e-01 1.996243619499331245e+01 5.000000000000000000e+00
-3.429209320899611058e+00 -9.471595820558563750e-01 1.005002658498404955e+01 5.000000000000000000e+00
1.553763559601878619e+00 2.945208329373826039e+00 1.766842838721715125e+01 5.000000000000000000e+00
-3.614712131155501051e+00 -1.806026790148508532e+00 1.874484068215895149e+01 5.000000000000000000e+00
-4.086979245741118039e-01 4.610217422222830930e-01 1.875462233608710250e+01 5.000000000000000000e+00
-2.800622952334801852e+00 2.024121904001394689e+00 1.967077042731951764e+01 5.000000000000000000e+00
-2.728697867020776435e+00 2.007032635103783047e+00 1.799326819774415043e+01 5.000000000000000000e+00
1.439816682488281208e+00 2.000993912249697804e-01 2.977973282544885691e+00 5.000000000000000000e+00
-9.325881990756459405e-01 6.707907776267455491e-01 4.800138873051262856e+00 5.000000000000000000e+00
-2.498237098997027505e+00 1.473659285968936583e+00 1.758316151398671678e+01 5.000000000000000000e+00
1.669476759852577263e+00 -3.128570935577780765e-01 1.271699445712267007e+01 5.000000000000000000e+00
-1.110584192872609011e-01 -6.700149566757755970e-01 3.404286785379073699e-01 5.000000000000000000e+00
2.222175100890127375e+00 -1.181891126594185382e+00 1.195977608013101090e+01 5.000000000000000000e+00
-1.920613710545136188e+00 -4.845691901565259418e-01 1.637386671544731698e+01 5.000000000000000000e+00
2.931078984029068524e-01 -1.778440460863324746e-01 1.293873505880525077e+00 5.000000000000000000e+00
-3.461645076979020352e+00 2.506860272964463121e+00 1.411209317938714136e+01 5.000000000000000000e+00
9.588177619221853742e-01 2.701843006278970005e+00 1.266000413943890379e+01 5.000000000000000000e+00
1.876537505098485381e+00 1.881626084835545942e-01 5.033905004110296844e+00 5.000000000000000000e+00
1.580832457164699445e+00 -2.840864140551052408e+00 1.537973926310275630e+01 5.000000000000000000e+00
5.253643336275459319e+00 -7.727206876982872785e-01 3.404571801439613132e+00 5.000000000000000000e+00
2.140762382065479308e+00 -3.597648575877490651e-01 1.989388025995841858e+01 5.000000000000000000e+00
1.084789024026063808e+00 -4.401478595439215269e+00 5.872725762634831703e+00 5.000000000000000000e+00
-1.079074169464350197e+00 -2.953044044481833108e+00 7.407254672125890949e+00 5.000000000000000000e+00
-1.908540334756642309e+00 -3.489319399723586290e+00 1.944237361703607903e+01 5.000000000000000000e+00
5.029082066744971158e+00 -1.801255951092284757e+00 1.080183737144632872e+01 5.000000000000000000e+00
3.331701017656476083e+00 -1.013100660716405310e-01 1.926066077663467979e+01 5.000000000000000000e+00
-1.336510778963361012e+00 5.773547523712589502e+00 8.365321721422418477e+00 5.000000000000000000e+00
4.248883719532550174e+00 3.512015242963180572e+00 1.780856937744285773e+01 5.000000000000000000e+00
3.010886445318218030e+00 1.824913535226794226e+00 1.209904501123167364e+01 5.000000000000000000e+00
3.410234906485315243e+00 2.476326908756217637e+00 1.112460029660857685e+01 5.000000000000000000e+00
1.837586164572343250e+00 -4.130269677169475656e-02 2.657017868795583659e+00 5.000000000000000000e+00
-4.190014074917118414e+00 -1.372710485892284726e+00 1.417395613959716982e+01 5.000000000000000000e+00
3.775129127592338207e+00 4.263988698598752958e-01 4.448373277840971696e+00 5.000000000000000000e+00
1.565668418839099019e+00 1.584375363060442243e+00 5.679007783031360113e+00 5.000000000000000000e+00
4.745891583549035064e-01 -1.079964132232571705e+00 1.344932078577530987e+01 5.000000000000000000e+00
-3.741865982658495682e+00 -6.019929329432706089e-01 4.677285022547796878e+00 5.000000000000000000e+00
4.677938092544312809e+00 -1.176895562335871365e-01 1.250327715263090234e+01 5.000000000000000000e+00
-4.718543162540573821e-01 3.345637191878993111e+00 1.062548024392218338e+01 5.000000000000000000e+00
5.254714724727111097e+00 3.308738840956207738e+00 1.796110012782053644e+01 5.000000000000000000e+00
3.332435304701498069e+00 -3.926686384938598895e+00 2.121771728629995302e+00 5.000000000000000000e+00
-2.555816738344023342e+00 -1.960413063308908299e+00 8.136113399090660891e+00 5.000000000000000000e+00
5.971759820212763081e+00 5.095937311054671071e+00 1.668351887736420380e+01 5.000000000000000000e+00
2.498272224205219771e+00 -8.509539332377782372e-01 1.048929403001449501e+01 5.000000000000000000e+00
6.767085092235379795e-01 -9.346146772732987218e-01 1.834916992795303159e+01 5.000000000000000000e+00
-3.366864936753756421e+00 -2.463324816791541583e+00 1.600352556910451796e+01 5.000000000000000000e+00
-1.601998344348730008e+00 8.857711374688722605e-01 1.532351558341865072e+01 5.000000000000000000e+00
-2.060524737839247500e+00 1.807723432506100236e+00 1.155297591255679635e+01 5.000000000000000000e+00
3.312145061799875556e+00 1.053013365488169484e+00 1.787819085882679460e+01 5.000000000000000000e+00
-3.707424989407768656e+00 8.984455368789627805e-01 1.873653219615676235e+01 5.000000000000000000e+00
2.095440026618451412e+00 -5.557872003129548766e+00 9.790766865855440315e+00 5.000000000000000000e+00
2.879006197617460128e+00 3.159144719180992489e+00 1.077541799391063826e+01 5.000000000000000000e+00
-1.721943831057418883e+00 -9.185091311927906510e-01 3.862894022132277172e+00 5.000000000000000000e+00
-5.893662597693585248e+00 -1.616085363810836617e-01 1.866073829419103092e+01 5.000000000000000000e+00
2.665212953170038812e+00 4.886761931090125799e+00 1.842592959282794496e+01 5.000000000000000000e+00
-5.939296870880853341e+00 -2.042140932163289069e+00 3.248792933131685601e+00 5.000000000000000000e+00
1.523417984969565708e+00 -1.393344957404089257e+00 8.840774942785063928e+00 5.000000000000000000e+00
1.688191671797965254e+00 -1.945784196095349916e+00 3.365216558050556639e+00 5.000000000000000000e+00
1.437016949534754229e+00 1.839538660030339834e+00 8.262172286896971585e+00 5.000000000000000000e+00
-3.283014004231983307e+00 -3.537684027621185834e+00 2.164845964653445698e+00 5.000000000000000000e+00
-3.747506723486989877e+00 1.567050621253236020e+00 1.984961850161252173e+01 5.000000000000000000e+00
-3.376359182051718033e-01 5.643956073545954855e-01 5.818657622023872378e+00 5.000000000000000000e+00
-6.087736474823901567e+00 -1.781237590404252558e+00 6.599038618512333976e+00 5.000000000000000000e+00
1.413035089370103803e+00 6.340086088188223279e+00 4.168015111255263250e-01 5.000000000000000000e+00
2.563495534049627711e+00 -4.615749093172041739e+00 1.594639793441419151e+01 5.000000000000000000e+00
6.617810560491222738e+00 -1.493173784703277551e+00 1.230448140342897645e+01 5.000000000000000000e+00
1.090778557340129629e+00 2.081986090287573532e+00 1.395173709389331229e+01 5.000000000000000000e+00
-4.038401485893217679e-01 -5.740293035783103903e+00 1.405751023151385048e+01 5.000000000000000000e+00
9.626128794891350982e-01 -3.301166155238943745e+00 1.901031159639408941e+01 5.000000000000000000e+00
-3.659257739243471974e+00 -1.618025947076692006e+00 1.089780346337811956e+01 5.000000000000000000e+00
3.723074785765633887e+00 -1.868746544576343815e+00 1.470632195515948126e+01 5.000000000000000000e+00
-5.346237754229170136e+00 2.890511947516530178e+00 4.765351367609973465e+00 5.000000000000000000e+00
4.504906507779628255e-02 -6.463769198692594919e+00 2.220714772916156932e+00 5.000000000000000000e+00
-1.935190030429003949e+00 -5.182229290636714225e+00 1.649124113942951908e+01 5.000000000000000000e+00
3.415459108368639196e+00 1.147892849312348584e+00 1.272820475100539639e+01 5.000000000000000000e+00
5.379412590236266389e+00 -4.043513736872188957e+00 1.019996724939860044e+00 5.000000000000000000e+00
-2.309841822689699065e+00 -3.849747750632855764e-02 7.802822471665140647e+00 5.000000000000000000e+00
1.704642942326765942e+00 -8.745227451996077095e-01 2.992144640340217432e+00 5.000000000000000000e+00
3.555646312689627386e+00 9.291017183757003250e-01 2.391724797588945517e+00 5.000000000000000000e+00
-1.963190518806487317e+00 1.136708359226486831e+00 1.366978062279031469e+01 5.000000000000000000e+00
-3.466695249897183695e-01 2.501741257242279026e+00 1.133974811507398250e+01 5.000000000000000000e+00
6.156605474832851144e+00 -4.501090476863811141e+00 1.032969467687304288e+01 5.000000000000000000e+00
5.691098239378914458e-01 8.954158875341660107e+00 6.804991719191648691e+00 5.000000000000000000e+00
-5.167428583393257391e+00 -1.419408678523841338e+00 1.718042088716563143e+01 5.000000000000000000e+00
3.997260327346715769e+00 -2.562764248922031474e+00 1.550850689032223784e+01 5.000000000000000000e+00
1.532327790860518846e+00 -1.656444529340009991e-02 1.486690949790231286e+01 5.000000000000000000e+00
-1.139556675215165793e+00 1.702418875673047172e+00 4.981418619138753279e+00 5.000000000000000000e+00
1.401243120410055720e+00 -3.801310255910493652e+00 1.120135243109908174e+01 5.000000000000000000e+00
6.875251236175217162e-02 6.919615289158178584e+00 1.290435787481764685e+01 5.000000000000000000e+00
1.244089548935334300e+00 6.141361690140932694e+00 3.346217583219928127e+00 5.000000000000000000e+00
-2.364589886622447401e-01 7.854607999856751732e+00 1.836591032095228471e+01 5.000000000000000000e+00
1.966046534945538271e+00 -3.439599706668563073e+00 1.345625705078934420e+00 5.000000000000000000e+00
2.860476542871715488e-01 4.495970945292608434e+00 6.172504432932298002e+00 5.000000000000000000e+00
-3.181419852583720898e-02 3.527317262386483465e-01 1.073184937993903532e+01 5.000000000000000000e+00
-3.949530801853794237e+00 1.953371227646821140e+00 1.207757677326772594e+01 5.000000000000000000e+00
3.880310447830719767e+00 4.417096469928670111e+00 6.319216315460574052e+00 5.000000000000000000e+00
-4.217269803986339660e+00 -3.964131485231886742e+00 1.112940654035518229e+01 5.000000000000000000e+00
2.882995821361442612e+00 -9.165241877531638437e+00 6.151797232103999313e+00 5.000000000000000000e+00
3.300166694146728474e+00 1.323581872098974488e+00 9.611294066415950965e+00 5.000000000000000000e+00
5.395536942446392814e+00 -4.796233286958733188e-01 1.160484683965091079e+01 5.000000000000000000e+00
1.920974254450154017e-01 7.492057515411582047e-01 9.506647507927796781e+00 5.000000000000000000e+00
-4.666761467466027380e-01 1.754168204531000974e+00 1.454418201768699248e+01 5.000000000000000000e+00
1.336865586799540706e+00 -2.122550879543246172e+00 1.320537394448170687e+01 5.000000000000000000e+00
6.012365905636511965e-01 -4.320080890699761866e+00 3.713999804639449565e+00 5.000000000000000000e+00
-9.445007734501540408e-01 2.702970622041194204e+00 1.011405840941293377e+01 5.000000000000000000e+00
7.277392785507119655e+00 1.837042615189514727e+00 1.452733985317328091e+01 5.000000000000000000e+00
-3.466092298762458723e-01 -2.161672489103565464e+00 1.225515779087099588e+01 5.000000000000000000e+00
4.573155363335811074e+00 3.239181579124105204e-01 3.406749122425849485e+00 5.000000000000000000e+00
-4.241867868661250540e+00 4.294880432753886979e+00 1.386227177894558515e+01 5.000000000000000000e+00
-1.550339511685528748e+00 1.152187792306470726e+00 1.608101027854410603e+01 5.000000000000000000e+00
1.864413260195361577e+00 3.167460825712598904e+00 8.460955326635801299e+00 5.000000000000000000e+00
1.470130266010924558e+00 -1.846243438433515571e+00 6.882356122859631498e+00 5.000000000000000000e+00
4.526549100497072153e+00 1.352750839525571624e+00 1.819599867145009853e+01 5.000000000000000000e+00
-2.166442581224754083e+00 1.439373986127860716e+00 4.615286610482800533e+00 5.000000000000000000e+00
4.243035907168811072e+00 -3.515004643450312383e-01 5.304880716574620791e+00 5.000000000000000000e+00
-6.227359321818493498e+00 -8.367900317408729638e-01 1.437932377157060948e+01 5.000000000000000000e+00
-2.571601839513206755e+00 2.265706022061993785e+00 1.624119731995494575e+01 5.000000000000000000e+00
-1.647287978296995359e+00 -1.635158782503193908e+00 5.526851678803343937e+00 5.000000000000000000e+00
-1.358268048156573871e+00 -5.930315688353762660e+00 1.310238445335410518e+01 5.000000000000000000e+00
-1.421660144120013625e+00 4.512536291869484462e-02 1.520363490173301635e+01 5.000000000000000000e+00
-1.588920540025851480e+00 -3.387779548164334908e+00 1.307094655362793567e+01 5.000000000000000000e+00
-4.643516842780909815e-01 3.071135721099786053e+00 3.781600627627736966e+00 5.000000000000000000e+00
2.907039261831921184e+00 1.875015513326775185e+00 6.072806148785911518e+00 5.000000000000000000e+00
3.963797386819781998e+00 3.087511606019538668e+00 2.247169857840942697e+00 5.000000000000000000e+00
-6.322199675806381869e+00 -2.879085506022846186e+00 5.448169138943558920e+00 5.000000000000000000e+00
5.253509896696548331e+00 -5.512123120660461062e+00 1.142320716929944879e+01 5.000000000000000000e+00
-2.149139328330051502e+00 2.960953540009358953e-01 3.834661127549374715e+00 5.000000000000000000e+00
-2.313243233381607311e+00 3.395094710768738366e+00 1.538659707454043613e+01 5.000000000000000000e+00
2.397157357410363065e+00 -6.163420551913542100e-01 8.280851414924265796e+00 5.000000000000000000e+00
2.021962690925980688e+00 1.301119167419537703e+00 6.776662536305382289e+00 5.000000000000000000e+00
-4.088339370434975528e+00 5.227915405040329588e+00 8.407827349543527617e+00 5.000000000000000000e+00
-2.731166671035475391e-01 -2.627712480867830269e+00 9.816218099487702631e+00 5.000000000000000000e+00
1.456027646969628497e+00 -7.018284315881930802e-01 8.678674192883324423e+00 5.000000000000000000e+00
3.114879660351039803e-01 -1.096706853185893893e+00 6.164951156047737690e-01 5.000000000000000000e+00
-2.497642109836903046e+00 -2.656071469636156035e+00 1.886570419247229680e+01 5.000000000000000000e+00
-1.965675809575750055e+00 -3.161684492677943603e-02 1.230087532404952988e+01 5.000000000000000000e+00
-4.717806262902898284e-01 1.656203546369027779e-01 1.608666297482029250e+01 5.000000000000000000e+00
-9.008746529537428049e-01 -2.361868232094980424e+00 1.960363855152728974e+01 5.000000000000000000e+00
1.333462345075043132e+00 -4.567040017824275377e-01 1.645978012660261669e+01 5.000000000000000000e+00
4.016402527628864405e+00 1.830841949394294677e+00 3.870667719309972554e+00 5.000000000000000000e+00
5.558321732784766489e+00 4.158325303203208811e+00 1.480854163874688467e+01 5.000000000000000000e+00
-9.385249736731909875e-01 -8.918066899620535892e-01 8.922959215874431749e+00 5.000000000000000000e+00
9.562513224933373301e-01 -1.434603615955995615e+00 8.742599454892378219e+00 5.000000000000000000e+00
-2.803881952620006945e+00 -4.354581529971984111e+00 6.385519207737322844e+00 5.000000000000000000e+00
-1.944976965798000279e+00 -1.652063473442359598e+00 3.022587329357908636e+00 5.000000000000000000e+00
-2.998664615295218994e+00 5.811675200774223393e-01 8.427490130410005165e+00 5.000000000000000000e+00
8.836457557420038356e+00 2.918887793452586088e+00 2.288152811787795837e+00 5.000000000000000000e+00
5.352478431086707289e+00 -1.971964839369257705e+00 4.794632222778229647e+00 5.000000000000000000e+00
-8.016553823612001750e+00 -5.934744274060539393e-01 4.471121314363058374e+00 5.000000000000000000e+00
2.578185484458106025e+00 2.919979032906951488e+00 4.927953922876704418e+00 5.000000000000000000e+00
7.957008286416591858e+00 -1.469582661958502623e+00 1.821363807179591987e+01 5.000000000000000000e+00
-4.266536791970363396e+00 -2.142552728766975001e+00 1.573044034385668155e+01 5.000000000000000000e+00
4.003983416899501435e+00 -9.083748041984655852e-02 1.825366047392365587e+01 5.000000000000000000e+00
1.339913948680509392e+00 -1.262455861927868739e+00 1.567310677268817187e+01 5.000000000000000000e+00
2.684045514821831624e+00 -6.055349248036288046e-01 3.500358889491652636e+00 5.000000000000000000e+00
5.292430616339177663e-01 -9.388667310427400992e-01 1.729262595675912451e+01 5.000000000000000000e+00
-3.973251358389983778e+00 -1.069687080731753781e+00 1.044178390651079091e+01 5.000000000000000000e+00
-4.332715249026590776e-01 2.406040450926246965e+00 1.940948518190160144e+01 5.000000000000000000e+00
7.966982598748693079e-01 4.316624109882223337e+00 1.367463473403173779e+01 5.000000000000000000e+00
3.319672485041014753e-01 -3.657068603650858840e+00 8.066876225413647461e+00 5.000000000000000000e+00
-2.664377495679868701e+00 -8.497785430095892156e-01 3.238752204286345915e+00 5.000000000000000000e+00
8.839088644624911950e+00 5.128617804711693706e-02 5.640109180189845084e-01 5.000000000000000000e+00
2.158741760675132682e+00 -2.472469475816681417e+00 3.361882270199267886e+00 5.000000000000000000e+00
6.265761766257390564e-01 -5.530166705142919525e+00 6.045628766684876254e+00 5.000000000000000000e+00
1.466363051267119300e+00 3.413837999053317418e+00 1.578987000588727874e+01 5.000000000000000000e+00
-9.824898745466778549e-02 -3.767612058569739020e+00 1.264372185306289431e+01 5.000000000000000000e+00
2.240360872441987006e+00 -1.906189309690369815e-01 1.404098093612500975e+01 5.000000000000000000e+00
8.035710033840640643e-01 -2.542706934416632869e+00 1.534523696757493560e+01 5.000000000000000000e+00
8.223932094820151084e-01 -1.986005389304733804e+00 1.573992015006522749e+01 5.000000000000000000e+00
-9.361233783678837295e-01 -1.711729148225719088e+00 9.854569922212101929e+00 5.000000000000000000e+00
-5.611102328576646592e+00 5.208114285052451109e+00 1.459987618353198258e+01 5.000000000000000000e+00
3.692162086524517939e+00 2.304121499260392447e+00 1.028144795224070762e+00 5.000000000000000000e+00
-8.737515830570561359e-01 -4.159537248836338463e+00 4.052553140458002190e+00 5.000000000000000000e+00
-3.199190351184630465e+00 1.791707469439287159e+00 2.278981375261204256e+00 5.000000000000000000e+00
-2.491517969385510511e+00 9.761735277037256742e-01 8.646920427447192026e+00 5.000000000000000000e+00
2.890069883248864269e+00 3.180884745741419106e+00 7.320540787479099976e+00 5.000000000000000000e+00
2.218182736937215793e+00 -5.705269744933249010e-01 1.420618360641407207e+01 5.000000000000000000e+00
4.463851343002415817e+00 2.436724196593274883e+00 1.259986776964521660e+01 5.000000000000000000e+00
1.730745601328481431e+00 -8.370785218598838284e+00 3.560613800462075762e+00 5.000000000000000000e+00
-2.200252057957384544e+00 2.423004263928723478e+00 3.788544102002224800e+00 5.000000000000000000e+00
-3.184049995441210257e+00 2.421150414150320618e+00 5.790903302705792122e+00 5.000000000000000000e+00
1.206840079156058954e+00 -1.373074369837490982e+00 1.461044553024788684e+01 5.000000000000000000e+00
-5.465384777521662407e+00 -1.035059021285694270e+00 3.332913711345408814e-01 5.000000000000000000e+00
5.377735242677379901e+00 3.297068244178663399e+00 1.585036146279102098e+01 5.000000000000000000e+00
2.502024848477136132e+00 -5.003745323296393543e+00 1.476283086236965403e+01 5.000000000000000000e+00
